Region,Country,Prefix,Rate/minute,Our price
South Asia,Afghanistan,93,0.33564,0.51
Central America,Mexico (Mobile A) Movistar,521551109,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551110,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551111,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551112,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551157,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551158,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551159,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551160,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551161,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551175,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551176,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551177,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551178,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551179,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551180,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551181,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551182,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551183,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551184,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551213,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551214,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551215,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551216,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551217,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551218,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551219,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551220,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551221,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551222,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551223,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551254,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551256,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551257,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551258,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551259,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551270,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551283,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551284,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551521,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551522,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551523,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551524,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551525,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551526,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551527,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551528,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551529,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551530,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551531,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551532,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551533,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551534,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551535,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551536,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551537,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551538,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551592,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551593,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551594,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551595,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551596,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551597,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551598,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551599,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551640,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551641,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551642,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551743,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551744,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551745,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551746,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551748,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551749,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551790,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551791,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551792,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551859,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551978,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521551979,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552060,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552061,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552348,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552349,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552440,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552441,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552442,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552443,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552444,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552445,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552446,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552447,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552448,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552542,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552543,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552544,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552545,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552546,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552547,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552548,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552549,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552550,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552551,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552552,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552553,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552554,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552555,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552556,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552557,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552688,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552777,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552778,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552779,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552830,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552831,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552832,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552833,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521552979,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553065,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553066,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553170,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553171,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553172,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553173,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553174,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553175,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553176,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553177,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553178,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553278,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553279,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553320,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553321,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553323,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553324,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553325,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553326,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553327,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553328,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553337,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553338,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553339,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553390,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553391,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553392,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553393,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553394,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553395,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553396,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553738,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553739,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553860,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553861,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553862,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553863,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553864,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553865,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553866,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521553867,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554213,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554214,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554215,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554216,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554217,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554218,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554219,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554310,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554311,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554312,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554637,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554638,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554639,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554730,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554731,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554732,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554733,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554734,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554735,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521554736,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555040,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555041,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555042,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555043,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555045,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555098,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555099,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555800,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521555805,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556004,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556005,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556006,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556007,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556008,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556009,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556050,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556051,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556052,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556053,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556238,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556239,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556250,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556251,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556252,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556253,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556254,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556255,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556256,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556257,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556326,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556327,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556329,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556340,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556341,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556342,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556343,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556344,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556853,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556854,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556855,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556856,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556857,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556858,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556859,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556860,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556861,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556862,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556933,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556934,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556935,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556936,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556937,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556938,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556939,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556972,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556973,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556974,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556975,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556976,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556977,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556978,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521556979,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557058,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557059,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557080,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557081,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557082,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557083,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557084,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557085,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557086,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557087,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557117,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557118,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557119,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557180,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557181,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557182,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557183,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557184,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557185,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557186,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557187,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557188,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557266,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557267,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557268,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557269,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557300,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557301,0.0303,0.05,,,,,,,
Central America,Mexico (Mobile A) Movistar,521557302,0.0303,0.05,,,,,,,
